%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0293445,0.11414,0.00190549,0.125574,0.00114329,0.156992,0.0476372,0.111107,0,0,0.0282012,0.1601,0.023247,0.204943,0.173399,0.245992,0.0636433,0.0375867,car
0.0824561,0.120281,0.00321637,0.17657,0.000584795,0.0184956,0.339766,0.0744312,0.206433,0.117864,0,0,0.208772,0.268678,0.115789,0.0646113,0,0,car
0.0346201,0.0846789,0.00520833,0.118095,0.00490196,0.145154,0.0165441,0.0953016,0.00459559,0.0689325,0.0245098,0.155191,0.0208333,0.237679,0.231311,0.238668,0.00612745,0.0938701,car
0.0374603,0.111835,0.000952381,0.0958031,0.0209524,0.186697,0.00349206,0.100441,0.0184127,0,0.00539683,0.0907068,0.189206,0.286354,0.286984,0.348121,0.0231746,0.0329521,car
0.0185634,0.0729893,0.00221953,0.092857,0.0829298,0.126333,0.0258273,0.0792608,0,0,0.0228006,0.127344,0.12389,0.181876,0.0671913,0.193077,0.19088,0.221539,car
0.0196013,0.0506953,0.0906977,0.14885,0.0106312,0.106671,0.164784,0.194059,0.0312292,0.122754,0.0495017,0.259828,0.0212625,0.188406,0.336213,0.267165,0.208638,0.122967,car
0.00258398,0.014765,0.0254091,0.183347,0.00947459,0.173702,0.222653,0.15545,0.0279931,0.120916,0.0878553,0.169678,0.0232558,0.177184,0.088286,0.224923,0.187769,0.181237,car
0,0.00312062,0.0470238,0.149675,0.00982143,0.131653,0.0794643,0.180217,0.101488,0.0859658,0.264583,0.177099,0.00833333,0.117114,0.0583333,0.220765,0.282738,0.186616,car
0,0,0.047848,0.137331,0.0105311,0.103229,0.203984,0.172961,0.0105311,0.160076,0.0160256,0.154829,0.0325092,0.132126,0.0638736,0.275992,0.0361722,0.142307,car
0.0270035,0.0754021,0.00662021,0.10079,0.00313589,0.110614,0.260627,0.21861,0.358885,0.158414,0.328397,0.122859,0.00853659,0.111008,0.0221254,0.121031,0.219686,0.184684,car
0.0221573,0.0879043,0.0104775,0.0974914,0.020955,0.104532,0.434043,0.120955,0.336998,0.0961893,0.229646,0.0720872,0.0106493,0.096348,0.0194091,0.166139,0.0221573,0.0938862,car
0.0209059,0.0673093,0.00836237,0.0981392,0.016899,0.0907889,0.184669,0.153597,0.037108,0.117073,0.0463415,0.148955,0.0146341,0.105817,0.0332753,0.184021,0.056446,0.118331,car
0.0187339,0.0533764,0.00581395,0.100501,0.0127584,0.126092,0.0410207,0.0387581,0.114503,0.0641181,0.152778,0.142005,0.102552,0.131346,0.0174419,0.152436,0.0542636,0.086279,car
0.0107186,0.059879,0.00483092,0.0869081,0.0572162,0.102222,0.342542,0.161269,0.145531,0.12759,0.00317029,0.132624,0.0238527,0.17395,0.0326087,0.20114,0.00105676,0.0185467,car
0.00616836,0.102135,0.021045,0.163516,0.00761974,0.037839,0.0431785,0.131096,0,0,0.0174165,0.184798,0.0166909,0,0.0406386,0.247994,0.145138,0.18686,car
0.00162338,0.110582,0.000974026,0.139999,0.0470779,0.088172,0.0548701,0.0926772,0.00487013,0,0.0165584,0.0797466,0.0155844,0,0.241234,0.1347,0.0435065,0.252898,car
0.0104348,0.140109,0.02,0.177587,0.01,0.0388938,0.00565217,0.0849493,0.00347826,0,0.00826087,0.0891887,0.0695652,0.169071,0.0634783,0.296213,0.0678261,0.28315,car
0.0357143,0.13839,0.00350765,0.126456,0.00478316,0.0640012,0.0162628,0.0747755,0,0,0.0210459,0.0962515,0.233099,0.207358,0.0876913,0.25416,0.000956633,0.203193,car
0,0.00720439,0.0357143,0.23939,0.0914502,0.177765,0.0135281,0.16312,0,0,0.00162338,0.153232,0.0140693,0,0.269481,0.383473,0.0995671,0.240548,car
0.0422078,0.140533,0.0438312,0.278315,0.0227273,0.0189235,0.0162338,0.213999,0,0,0.0373377,0.22652,0.0568182,0.285197,0.0941558,0.363877,0.150974,0.406019,car
0.0548589,0.191863,0.0423197,0.353833,0.0031348,0.0564972,0.0125392,0.0561113,0.0485893,0,0.0438871,0.171914,0.117555,0.360632,0.0376176,0.181188,0.031348,0.299786,car
0.0338462,0.176972,0.0246154,0.263126,0,0,0.146154,0.110369,0.0153846,0,0.0138462,0.262264,0.0307692,0.125317,0.0584615,0.127647,0,0.221861,car
0.0509259,0.197985,0.117593,0.212819,0.00277778,0.0898294,0.00740741,0.0704475,0,0,0.0324074,0.154121,0.0305556,0.138462,0.0148148,0.0860839,0.025,0.242561,car
0.0738095,0.263569,0,0.255376,0.00714286,0.0631981,0.0178571,0.12605,0.0107143,0,0.0511905,0.142506,0.0178571,0.192956,0.0452381,0.185813,0.0666667,0.351114,car
0.0331501,0.122663,0.0132257,0.0941261,0.0027482,0.129101,0.0116798,0,0,0,0,0,0.0285125,0.18713,0.0357266,0.195862,0.147887,0.177014,car
0.0125,0.0993607,0.00461538,0.10367,0.00557692,0.080894,0.00846154,0.070992,0,0,0.0405769,0.0679588,0.0226923,0.168728,0.136154,0.231847,0.0209615,0.205388,car
0.0108014,0.125012,0.0141115,0.0946932,0.00313589,0.0676038,0.00487805,0.0168836,0,0,0.00696864,0.0649588,0.0432056,0.173386,0.00836237,0.222979,0.129791,0.234052,car
0.00794511,0.0778307,0.00487541,0.106618,0.0171542,0.130335,0.00451427,0.0644155,0,0,0.0111954,0.0356179,0.0314193,0.164138,0.021849,0.143968,0.199531,0.202841,car
0.00504096,0.0977341,0.00063012,0.0880208,0.00929427,0.0861487,0.0541903,0.0608721,0,0,0.253623,0.0871871,0.00897921,0.130053,0.0730939,0.207144,0.0573409,0.123595,car
0.0122358,0.0434115,0.00389321,0.135871,0.00862069,0.138378,0.064238,0.0694235,0.00611791,0.234956,0.00389321,0.285853,0.0419911,0.163445,0.0553393,0.252805,0.00973304,0.0739773,car
0.0227273,0.0753405,0.00324675,0.147215,0.0262987,0.0762571,0.0655844,0.107009,0.23961,0,0.117532,0.265335,0.0652597,0.137908,0.176948,0.338329,0.0327922,0.197464,car
0.0247813,0.0962336,0.0242954,0.193406,0.00485909,0.17178,0.074344,0.111518,0.0136054,0.116296,0.137998,0.0360263,0.293975,0.255534,0.063654,0.332746,0.317298,0.244058,car
0.00974026,0.0252185,0.0625541,0.149977,0.00735931,0.0389483,0.0625541,0.104202,0.0744589,0.112591,0.0380952,0.157668,0.0170996,0.122456,0.0733766,0.347024,0.0359307,0.198867,car
0.00842561,0.0278824,0.016129,0.146383,0.0105922,0.109139,0.204622,0.167463,0.204141,0.0922734,0.412133,0.12095,0.0240732,0.0952787,0.143958,0.229787,0.0216659,0.125825,car
0.0914286,0.118342,0.0282857,0.162178,0.00628571,0.147305,0.152286,0.117765,0.0717143,0.119875,0.0502857,0.120141,0.0191429,0.196046,0.0825714,0.261522,0.0274286,0.199814,car
0.0265067,0.0816455,0.015067,0.137627,0.0108817,0.165049,0.015625,0.0897123,0.0803571,0.0625531,0.0359933,0.0584193,0.0996094,0.15689,0.106027,0.268944,0.393694,0.299224,car
0.00875332,0.043354,0.0206897,0.149374,0.00928382,0.11824,0.162599,0.168525,0.0580902,0.0614383,0.0923077,0.122392,0.0190981,0.010246,0.0875332,0.280484,0.0832891,0.216972,car
0.00924296,0.0609276,0.00176056,0.127794,0.0107835,0.0998606,0.0272887,0.095532,0.00286092,0,0.00264085,0.0647108,0.0864877,0.13122,0.0913292,0.334722,0.199164,0.265601,car
0.0121107,0.045395,0.0168685,0.133541,0.0151384,0.0902987,0.0510381,0.0842152,0.0404412,0.0204209,0.0397924,0.0955059,0.0856401,0.181505,0.138625,0.283039,0.248919,0.242424,car
0.0151515,0.0870323,0.00575758,0.145703,0.0109091,0.0608351,0.0257576,0.08913,0,0,0.0257576,0.0876247,0.177576,0.153771,0.210303,0.300747,0.0363636,0.178516,car
0.0307765,0.10378,0.0108902,0.168937,0.00568182,0.131937,0.015625,0.112292,0.129261,0,0.0345644,0.178192,0.00284091,0.0918003,0.0293561,0.248029,0.0298295,0.291156,car
0.0263899,0.128161,0.00422238,0.140151,0.033779,0.0924046,0.0147783,0.0920009,0,0,0.00879662,0.0883153,0.0679099,0.222262,0.0548909,0.228948,0.031316,0.301174,car
0.0109718,0.112957,0.00721003,0.142479,0.0115987,0.0934236,0.0451411,0.0637054,0.00626959,0,0.00752351,0.0796121,0.0470219,0.0937734,0.0225705,0.229443,0.0210031,0.219941,car
0.0196208,0.0996495,0.00440917,0.114857,0.000220459,0.0847548,0.0396825,0.0715333,0,0,0.257937,0.0722449,0.000881834,0.0493697,0.132055,0.260646,0.0487213,0.19891,car
0.0426136,0.253077,0.0127841,0.199063,0,0,0.03125,0.17141,0.00142045,0.016558,0.00284091,0.274913,0.0568182,0,0.169034,0.304416,0.0795455,0,car
0.0404858,0.1807,0.0263158,0.0938587,0,0,0.00809717,0.141902,0.220648,0.105204,0.0404858,0.310395,0.062753,0.109012,0.0354251,0.00404858,0.00506073,0,car
0.0541176,0.157684,0.00235294,0.215316,0,0.0174452,0.0752941,0.173506,0.255294,0,0.0129412,0.325194,0.0729412,0.26722,0.148235,0.167895,0.00588235,0.134216,car
0.0387701,0.296865,0.0187166,0.118139,0,0,0.0213904,0.0650099,0.00668449,0.112221,0.0668449,0.272631,0.0467914,0.172263,0.264706,0.329608,0.065508,0.149195,car
0.046875,0.232236,0.0636161,0.229895,0,0.0730534,0.00669643,0.109584,0.0825893,0.0535057,0.0301339,0.146486,0.0301339,0.180777,0.116071,0.448463,0.0602679,0.39376,car
0.00955711,0.0556954,0.0195804,0.132673,0.0109557,0.0888731,0.498368,0.0904325,0,0.00403583,0.125641,0.183228,0.0144522,0.16237,0.17366,0.228944,0.0519814,0.0803842,car
0.00556174,0.0963087,0.00723026,0.163065,0.0130701,0.144478,0.246941,0.134421,0.012792,0.173576,0.335373,0.131806,0.0653504,0.131119,0.0233593,0.18897,0.0408788,0.117373,car
0.00779727,0.0393287,0.0269656,0.170514,0,0.0640663,0.0445094,0.0910563,0.000974659,0,0.256335,0.24722,0.174789,0.222004,0.163743,0.274569,0.0653021,0.213428,car
0.00113122,0.123583,0.0116893,0.155591,0.0165913,0.127835,0.128205,0.1563,0.153092,0.133122,0.0301659,0.190304,0.0324284,0.192887,0.0486425,0.299179,0.0980392,0.163075,car
0.0110087,0.0860417,0.078597,0.131898,0.0194572,0.119695,0.0138249,0.0904364,0.168715,0.234653,0.173323,0.179911,0,0,0.0652842,0.217056,0.0238095,0.173141,car
0.0121479,0.0547862,0.00598592,0.10319,0.00616197,0.100875,0.093838,0.0776675,0.00704225,0.0226353,0.0107394,0.0121928,0.0385563,0.11105,0.0389085,0.263963,0.139965,0.209217,car
0.0191638,0.0643843,0.00139373,0.107732,0.0216028,0.104976,0.377526,0.0893039,0.00278746,0.0429007,0.0146341,0.057651,0.0365854,0.0796944,0.0550523,0.185107,0.130488,0.209086,car
0.0174149,0.0705189,0.00212848,0.114659,0.00812693,0.11853,0.0247678,0.102815,0.0110294,0.0108245,0.0959752,0.10475,0.184791,0.261247,0.0489551,0.206673,0.0410217,0.173809,car
0.01139,0.0819336,0.0196911,0.115419,0.00830116,0.112256,0.0447876,0.0703167,0,0.00411462,0.273552,0.109987,0.138996,0.198484,0.164865,0.234122,0.0555985,0.123075,car
0.0255331,0.0853226,0.041807,0.109485,0.00813692,0.148571,0.131594,0.119704,0.195567,0.107868,0.0589226,0.232935,0.100168,0.137757,0.105499,0.362478,0.0224467,0.21172,car
0.0160658,0.0970546,0.0015674,0.186793,0.00548589,0.16252,0.0403605,0.116314,0.0485893,0.0834169,0.096395,0.0856325,0.177116,0,0.142633,0.399442,0.0325235,0.194891,car
0.00769231,0.0393721,0.015,0.182559,0.0123077,0.0900814,0.0703846,0.205254,0.136538,0.173365,0.0869231,0.340758,0.177692,0.16004,0.127692,0.308911,0.0180769,0.138106,car
0.0182563,0.105854,0.0230999,0.156007,0.00707899,0.158515,0.0536513,0.0851249,0.0052161,0.0265699,0.169523,0.165426,0.132638,0.111527,0.269374,0.430065,0.0052161,0.293717,car
0.00971463,0.0946994,0.00546448,0.15237,0.00546448,0.116443,0.352459,0.163628,0.103522,0.222118,0.0537341,0.257829,0.0522162,0.0910779,0.058895,0.332205,0.0267152,0.134253,car
0.0431452,0.140283,0.078629,0.103174,0,0,0.0193548,0,0.00241935,0.0376028,0.0165323,0.151236,0.0725806,0.127773,0.132661,0.211577,0.140323,0.14207,car
0.00354839,0.111682,0.0258065,0.106088,0,0.00752055,0.0345161,0,0.0016129,0.0234282,0.156129,0.152346,0.104839,0,0.109032,0.358531,0.140968,0.202173,car
0.0073913,0.151209,0.00695652,0.172246,0.0221739,0.0886445,0.00130435,0.132905,0.00782609,0.079563,0.0186957,0.0875839,0.0104348,0,0.0552174,0.287184,0.138696,0.198616,car
0.019774,0.124354,0.0119272,0.0532575,0,0,0.0188324,0.0732201,0.00753296,0.102895,0.029818,0.122947,0.267734,0,0.0530446,0.256778,0.0590082,0.206559,car
0.0260417,0.0933027,0.0136218,0.158649,0.0128205,0.0566831,0.0689103,0.0964665,0.00560897,0,0.0492788,0.176684,0.0516827,0.218708,0.0753205,0.256828,0.0685096,0.305095,car
0,0,0.113214,0.12864,0.0657143,0.13916,0.0239286,0.0892821,0.153929,0.269533,0.0403571,0.116261,0.0785714,0.101873,0.0471429,0.108544,0.0296429,0.0787622,casualty
0.0234615,0,0.0915385,0.0722171,0.0134615,0,0.157692,0.20571,0.0792308,0.114727,0.0342308,0.101503,0.0276923,0.142307,0.0661538,0.161096,0.0165385,0.0946115,casualty
0.00243457,0.054742,0.0374315,0.0647831,0.10073,0,0.0833841,0.164588,0.0307365,0.133415,0.0779063,0.117904,0.0292149,0.100074,0.0188679,0.105786,0.0234327,0.109264,casualty
0.0204403,0.151344,0.0691824,0.0241572,0.0314465,0,0.107704,0.246295,0.00668239,0.0310626,0.0452044,0.275556,0.386006,0.129479,0.13011,0.228852,0.0452044,0.125272,casualty
0.03125,0.138408,0.0188874,0,0.00618132,0,0.0649038,0.203668,0.0123626,0.0712501,0.0755495,0.249275,0.0333104,0.168916,0.0559753,0.180596,0.0583791,0.0902269,casualty
0,0,0,0,0.0679117,0,0.033107,0.115335,0.176995,0.109066,0,0,0.0725806,0.102773,0.0547538,0.0332026,0.012309,0.117229,casualty
0.0206801,0.121277,0.0225184,0.16746,0.042739,0,0.0790441,0.105852,0.0997243,0.0510358,0.00965074,0,0.0179228,0.0819163,0.0266544,0.0960184,0.0137868,0,casualty
0,0,0,0,0.0162037,0,0.0659722,0.136392,0.325231,0,0.11767,0,0.0104167,0.0486754,0.023534,0.152061,0.0324074,0,casualty
0.037963,0.0942369,0.00555556,0,0.0259259,0,0.0351852,0.0552491,0.0310185,0.147121,0,0,0.0296296,0.119533,0.00694444,0,0.00740741,0,casualty
0.0933076,0.0175117,0,0,0.0624196,0,0.047619,0.0955282,0.236486,0.0949494,0.0119048,0,0.0225225,0.0587951,0.0263835,0.0903152,0.0501931,0.0634479,casualty
0.01,0.0384333,0.00964286,0.180681,0.182857,0.0414583,0.00321429,0.0545903,0.124643,0.161605,0.00678571,0.0485801,0.0221429,0.0586817,0.0296429,0.161956,0,0.00214286,casualty
0.0880335,0.12883,0.0807927,0.131009,0.0377287,0.186743,0.00419207,0.0446564,0.151296,0.238517,0.00800305,0.0131964,0.0144817,0.0626176,0.0198171,0.11686,0.0769817,0.0883566,casualty
0.0220588,0.053911,0.0315564,0.088828,0.0765931,0.12785,0,0.000612745,0.253676,0.266263,0.0266544,0.0625455,0.0251225,0.121038,0.00980392,0.050191,0.0202206,0.0768619,casualty
0.00377074,0.0644241,0.0690045,0.0687365,0.0241327,0.10074,0.0754148,0.159734,0.114253,0.152045,0.0226244,0.0635602,0.0290347,0.133382,0.0343137,0.156221,0,0,casualty
0.00274725,0.0890882,0.0521978,0.145131,0.0247253,0,0.0137363,0.0665924,0.0549451,0.143883,0.0641026,0.143519,0.0906593,0.133354,0.0897436,0.115363,0.0105311,0.0657881,casualty
0.00757576,0,0.0026738,0,0.00534759,0,0.0222816,0.164355,0.0115865,0.145737,0.083779,0,0.00891266,0.0436195,0.0396613,0.159651,0.0530303,0,casualty
0,0,0,0,0.0155008,0,0.00596184,0.126539,0.032194,0,0.067965,0.122485,0.00556439,0.0310347,0.0294118,0.170197,0.0349762,0.00383818,casualty
0,0,0.0562039,0.0319666,0.0110565,0.0450586,0.00214988,0.12461,0.285934,0.103941,0.0211916,0.133508,0.0110565,0.0849743,0.0884521,0.142866,0,0,casualty
0.0474624,0.0587382,0,0,0.0441729,0,0.0394737,0.0938931,0.129229,0.187752,0.0211466,0.111856,0,0.0459973,0.0479323,0.171866,0.0465226,0,casualty
0.0018018,0,0.0027027,0.0247615,0.0261261,0.140117,0.0324324,0.135786,0.133784,0.11928,0.132432,0.20781,0.0301802,0.077526,0.0211712,0.145705,0.00540541,0,casualty
0.0221185,0.122693,0.0539773,0,0.0332792,0.0490355,0.101867,0.190757,0.039164,0.0864402,0.0318588,0.0818489,0.00304383,0.0173001,0.255073,0.135096,0,0,casualty
0.068892,0.055226,0.0397727,0.0838679,0.0332031,0.119757,0.207741,0.142672,0.0925071,0.17111,0.0775923,0.137171,0.0658736,0.0799788,0.0236151,0.114412,0.00426136,0.0231729,casualty
0.000813008,0.0937726,0.0522358,0.124801,0.247764,0.0665132,0.0211382,0.105561,0.0378049,0.172648,0.0497967,0.034066,0.022561,0.0764137,0.0363821,0.0870526,0,0,casualty
0.0162879,0.0536388,0.157386,0.173105,0.280682,0.0658199,0.00681818,0.0431268,0.174621,0.190914,0.00662879,0.0268144,0.0117424,0.0933236,0.0204545,0.100071,0.00113636,0.0155192,casualty
0.0330353,0.184008,0.0638351,0.135073,0.113015,0.130072,0.277198,0.135209,0.0673125,0.233454,0.00273224,0.0153492,0.0250869,0.0826027,0.0191257,0.0671301,0.030303,0.0667353,casualty
0.0273338,0.138424,0.017743,0.0442939,0.00991049,0.0343341,0.0450767,0.164276,0.0829604,0.104162,0.0813619,0.143338,0.0258951,0.0542631,0.0249361,0.10769,0.0233376,0.0774401,casualty
0.0102819,0.0897045,0.0145937,0.0674037,0.0139303,0,0.0286899,0.117585,0.174461,0.145774,0.06534,0.108679,0.0155887,0.0718994,0.0235489,0.0676636,0.0295191,0.0871662,casualty
0.0205863,0.102999,0.020751,0,0.0288208,0.102771,0.0237154,0.1217,0.347167,0.145911,0.0726285,0.125168,0.0158103,0.0559075,0.0268445,0.095601,0.0171278,0.0759101,casualty
0.00762777,0.0602792,0.0225019,0.0599931,0.025553,0,0.0162726,0.131871,0.263031,0.138808,0.0428426,0.116461,0.0231376,0.0555898,0.0952199,0.1218,0.00762777,0.0377714,casualty
0.0171807,0.0741535,0.127976,0.0583072,0.348079,0.0793552,0.0154221,0.112067,0.345509,0.151737,0.0198864,0.0705485,0.077381,0.0742243,0.0373377,0.080164,0.0147457,0.035122,casualty
0.0227273,0.0410168,0,0,0.0833333,0,0.0151515,0.220095,0.0265152,0.339297,0.0681818,0.153892,0.0833333,0.253404,0.0265152,0.260102,0.0454545,0.111037,casualty
0,0,0,0,0.0208333,0.204005,0.0229167,0.180016,0.0104167,0.13077,0.127083,0.256741,0.025,0.0485702,0.05625,0.327369,0.0354167,0.222259,casualty
0,0,0.0674342,0.0356198,0.00493421,0.17481,0.0542763,0.203765,0.100329,0.154178,0.0575658,0.115833,0.0131579,0.00328947,0.0838816,0.353046,0.0411184,0.102441,casualty
0.0131579,0.0238245,0.0657895,0.104602,0.0230263,0.289638,0.0444079,0.0972248,0.0345395,0.311498,0.256579,0.398168,0.0263158,0.0889527,0.0328947,0.140786,0.0592105,0.172222,casualty
0.09375,0,0,0,0.0290179,0.293614,0.0178571,0.162183,0.267857,0.327237,0,0.0297181,0.09375,0.201713,0.0200893,0.0360316,0.107143,0.24559,casualty
0.0147059,0.119509,0.0159847,0.0531411,0.056266,0.190272,0.000639386,0.0981336,0.0511509,0.175599,0.00255754,0.111887,0.0620205,0.0701287,0.0396419,0.150452,0.0210997,0.0873733,casualty
0.0225694,0.147649,0.0434028,0.118433,0.00347222,0.153888,0.0862269,0.11483,0.0972222,0.200769,0.0109954,0.0355307,0.0844907,0.145711,0.0439815,0.16557,0,0.0116563,casualty
0.0155593,0.136984,0.0159798,0.0418831,0.0500421,0.063845,0.0424727,0.0913706,0.0643398,0.283146,0.0130362,0.0486464,0.0374264,0.148099,0.00504626,0.116211,0,0,casualty
0.017094,0.137006,0.022792,0.131514,0.0156695,0.131919,0.0759734,0.191927,0.108262,0.155391,0.0223172,0.0564353,0.0237417,0.157354,0.0517569,0.118608,0.00332384,0.0166052,casualty
0.214912,0.178597,0.0325292,0.128456,0.0387427,0.209544,0.0471491,0.0679784,0.128655,0.214635,0.00694444,0.0268264,0.0456871,0.123543,0.0544591,0.132793,0.0171784,0.0341363,casualty
0.0191805,0.115511,0.021796,0.157164,0.00959024,0.116136,0.0636443,0.244421,0.0357454,0.242097,0,0.0119685,0.0793374,0.138231,0.0444638,0.11935,0,0,casualty
0.00645161,0.0365433,0.199194,0.219509,0.151613,0.254725,0.0298387,0.139415,0.0129032,0.314479,0.0201613,0.0477862,0.0701613,0.187251,0.0225806,0.152597,0.0169355,0,casualty
0.0234848,0.0931149,0.0719697,0.0651069,0,0,0.0886364,0.220359,0.00681818,0.182574,0.0143939,0.275095,0.0621212,0.0934379,0.106061,0.188391,0.0166667,0.139333,casualty
0.0132353,0.122981,0.0352941,0,0.0382353,0.155457,0.0102941,0.207561,0.0323529,0.297189,0.0169118,0.131927,0.0735294,0.166465,0.0102941,0.107726,0.0294118,0.086278,casualty
0.045098,0.137082,0.0362745,0.158453,0.0676471,0.143776,0.000980392,0.381111,0.0647059,0.174064,0.0637255,0.156991,0.0264706,0.144646,0.027451,0.185707,0.0480392,0.134785,casualty
0.0449561,0.0896919,0.0888158,0.156999,0.0482456,0.184485,0.00274123,0.091265,0.143092,0.24036,0.0164474,0.0490115,0.0827851,0.166817,0.029057,0.166693,0,0,casualty
0.003125,0.0410451,0.0196429,0.176445,0.00223214,0.139482,0.0267857,0.119951,0.0276786,0.242325,0.0120536,0.0684282,0.0455357,0.156103,0.046875,0.115903,0.00446429,0.013673,casualty
0.0360672,0.187163,0.0785573,0.242203,0.0306324,0.0472031,0.263834,0.214369,0.083004,0.229929,0.0237154,0.0564179,0.12747,0.151251,0.0172925,0.139791,0,0,casualty
0.00560345,0.0696289,0.110776,0.189541,0.0116379,0,0.0853448,0.119667,0.0616379,0.153872,0.0780172,0.161509,0.050431,0.126189,0.118103,0.151215,0,0,casualty
0.203721,0.174611,0.0237209,0.117988,0.133023,0.184352,0.132558,0.27248,0.0753488,0.169298,0.027907,0.0692065,0.0153488,0.108249,0.00232558,0.165153,0,0,casualty
0.0287179,0.0755924,0.0136752,0,0.0198291,0,0.0119658,0.131136,0.256239,0.120695,0.0367521,0.0919352,0.0117949,0.0479587,0.100513,0.128855,0.0683761,0.0744192,casualty
0.00805861,0.102093,0.00549451,0,0.0302198,0.113863,0.0448718,0.142025,0.0247253,0.112078,0.0225275,0.137237,0.0223443,0.0635503,0.0283883,0.165087,0.0047619,0.0208836,casualty
0.010333,0.114616,0.00248756,0.00200637,0.0885955,0.106005,0.00459242,0.0473556,0.192116,0.173833,0.00344432,0.0926457,0.0252583,0.0692558,0.0338691,0.0866565,0.0135859,0.0893036,casualty
0.0270677,0.100341,0.0182331,0.0807376,0.128008,0,0.159962,0.0931181,0.00488722,0.057167,0.037406,0.157948,0.124624,0.142092,0.0167293,0.148419,0.0129699,0.0565572,casualty
0.0170188,0.115797,0.021518,0.011038,0.0365806,0.083783,0.07277,0.14691,0.00938967,0.0978413,0.00919405,0.120052,0.0549687,0.0980801,0.0309077,0.1292,0.0551643,0.0725042,casualty
0.0385832,0.0718316,0.00759013,0,0.00158128,0,0.19766,0.157428,0.0401645,0.103694,0.202087,0.195111,0.0177103,0.0294737,0.054396,0.166589,0.0129665,0.0740828,casualty
0.0191327,0.103616,0.0131803,0.0995356,0.0123299,0,0.0761054,0.200295,0.234694,0.19235,0.0408163,0.102871,0.0340136,0.0861969,0.0344388,0.152441,0.0276361,0.0990821,casualty
0.210544,0.136445,0.0326531,0.0838952,0.0520408,0.154427,0.0268707,0.140474,0.154762,0.255504,0.0544218,0.117156,0.0823129,0.0682572,0.0105442,0.0567326,0.0112245,0.0547143,casualty
0.0368889,0.199575,0.00755556,0.133139,0.0675556,0,0.0737778,0.167988,0.237778,0.223609,0.00622222,0.105826,0.129778,0.109113,0.0222222,0.116808,0.0173333,0.0984095,casualty
0,0.0225701,0.0268817,0.123926,0.0229391,0.0560457,0.0569892,0.00907301,0.159857,0.205953,0.0953405,0.218941,0.00179211,0.102576,0.0168459,0.120443,0.00645161,0.0260102,casualty
0.0256757,0.162967,0.147748,0.176507,0.031982,0.15437,0.192342,0.224837,0.0540541,0.20566,0.0036036,0.0293941,0.090991,0.158138,0.0783784,0.154199,0,0,casualty
0.0106293,0.105453,0.0790816,0.0745485,0.045068,0.108849,0.0539966,0.232027,0.0586735,0.204894,0.0157313,0.170014,0.0727041,0.163739,0.0761054,0.12553,0,0,casualty
0.0267094,0.182808,0.00534188,0.193223,0.0336538,0.0890571,0.0945513,0.187403,0.082265,0.190382,0.00267094,0.0477548,0.110043,0.18792,0.0405983,0.145205,0,0,casualty
0.122981,0.115278,0.0583851,0.136757,0.0453416,0.164974,0.0447205,0.232551,0.117391,0.28307,0.0298137,0.0591626,0.0347826,0.16506,0.0397516,0.165975,0,0,casualty
0.0175439,0.148241,0.00438596,0.100805,0.0984405,0.158483,0.248051,0.173922,0.170078,0.233072,0.118908,0.0890102,0.0326511,0.102028,0.0272904,0.150645,0,0.0227229,casualty
0.0613027,0.246243,0.0153257,0.118661,0.0124521,0,0.0545977,0.343912,0.0239464,0.299296,0.0996169,0.19199,0.0795019,0.096931,0.0651341,0.0646562,0,0,casualty
0.00757576,0.156491,0.0378788,0.168224,0,0,0.11553,0.322908,0.00568182,0.0885787,0.0757576,0.279694,0.00378788,0.205555,0.0151515,0.134302,0.0606061,0.256075,casualty
0,0,0.0798872,0.223999,0.240602,0,0,0,0.0742481,0.297893,0.0535714,0.169408,0.0404135,0.182699,0.0441729,0.145923,0.0018797,0,casualty
0,0,0.0347368,0.248235,0.0189474,0,0.0157895,0.100057,0.0284211,0.18791,0.0842105,0.338041,0,0,0.107368,0.181888,0.0694737,0.169045,casualty
0.00420168,0.0573817,0.0189076,0.15209,0.0189076,0,0.00105042,0.306218,0.0294118,0.194907,0.0168067,0.148253,0.0840336,0.180935,0.0283613,0.178535,0.0283613,0.116082,casualty
