%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,0.101852,0,0.0784832,0.026455,0.0361552,0.0498236,0.0251323,0.0727513,bomb
0,0.260684,0.196581,0.0564103,0.0128205,0.0897436,0.00598291,0.0247863,0.025641,bomb
0.00897959,0.0379592,0.00571429,0.428163,0.0489796,0.238367,0.0367347,0.11449,0.125306,car
0.0103286,0.00234742,0.0471831,0.0201878,0.133803,0.00868545,0.0913146,0.0279343,0.226056,car
0.00636605,0.0257294,0.00769231,0.170557,0.0843501,0.0241379,0.031565,0.182493,0.0140584,car
0.0191064,0.00440917,0.0135215,0.106408,0.0705467,0.0658436,0.0631981,0.0773075,0.0276308,car
0.0484352,0.00894188,0.0317933,0.106806,0.0611028,0.123448,0.0193741,0.0285643,0.401639,car
0.0040678,0.00305085,0.00983051,0.06,0,0.318983,0.0786441,0.187458,0.0294915,car
0.00134953,0.0165317,0.0775978,0.269568,0.0215924,0.270243,0.0614035,0.0887314,0.116397,car
0.205738,0.0229508,0.00901639,0.0915301,0.00519126,0.29918,0.123224,0.0893443,0.0601093,car
0.0198181,0.00487329,0.0100715,0.00519818,0,0.0181936,0.0354126,0.204029,0.0237167,car
0.0121795,0.00865385,0.0166667,0.00801282,0,0.0025641,0.0980769,0.0246795,0.214423,car
0.0153576,0.016674,0.0120667,0.0765687,0,0.0419043,0.169373,0.0807372,0.040588,car
0.0285191,0.00418629,0.003663,0.0206698,0,0.000784929,0.110675,0.100733,0.0238095,car
0.0287081,0.0179426,0.0260766,0.0385167,0,0.00837321,0.196651,0.0454545,0.0648325,car
0.0970962,0.0158802,0.00975499,0.061706,0,0.0460526,0.41039,0.0376588,0.0594374,car
0.0123299,0.0408163,0.0214711,0.0206207,0,0.0176446,0.103316,0.123087,0.000637755,car
0.0354545,0.0145455,0.0168182,0.238182,0.0859091,0.0113636,0.00590909,0.0181818,0.0777273,car
0.0195183,0.155731,0.00332226,0.173173,0.00166113,0.0826412,0.0157807,0.0651993,0.0290698,car
0.0251938,0.0222868,0.00678295,0.175388,0.0188953,0.111919,0.0944767,0.137112,0.0159884,car
0.00733753,0.00419287,0.00978337,0.0338924,0.205101,0.272187,0.0436758,0.0471698,0.0908456,car
0.0257807,0.0286855,0.0294118,0.110748,0.445897,0.144154,0.0283224,0.0217865,0.102033,car
0.0185185,0.0225225,0.0625626,0.0295295,0,0.0570571,0.0730731,0.104104,0.0205205,car
0.045977,0.0114943,0.213282,0.188378,0.037037,0.0466156,0.0849298,0.032567,0.0280971,car
0.00635386,0.0288368,0.0288368,0.0131965,0,0.012219,0.13001,0.00342131,0.252199,car
0.0351562,0.0597098,0.0100446,0.0167411,0,0.00446429,0.0574777,0.15067,0.210379,car
0.00784314,0.000980392,0.103431,0.0593137,0,0.0181373,0.305392,0.279902,0.000490196,car
0.0430254,0.00634058,0.00951087,0.0557065,0,0.0828804,0.0720109,0.133605,0.100091,car
0.0283565,0.0121528,0.0167824,0.0358796,0,0.0237269,0.186343,0.123264,0.0491898,car
0.0243636,0.00618182,0.0138182,0.0407273,0,0.0210909,0.0461818,0.0523636,0.0447273,car
0.00557185,0.0026393,0.0193548,0.00175953,0,0.0246334,0.00117302,0.477126,0.027566,car
0.00147929,0.00591716,0.0136834,0.0998521,0.0454882,0.0236686,0.0255178,0.247411,0.012574,car
0.0063818,0.0266371,0.0185905,0.212264,0,0.0738069,0.149279,0.0246948,0.022475,car
0.0246305,0.0151302,0.0102041,0.0784659,0.0538353,0.156228,0.0376495,0.00844476,0.0144265,car
0.0586538,0.0128205,0.0141026,0.0583333,0.036859,0.0596154,0.178846,0.0346154,0.0025641,car
0.115091,0.00724085,0.00685976,0.0804116,0,0.0182927,0.182927,0.105945,0.0160061,car
0.0144928,0.057971,0.00966184,0.0271739,0,0.156401,0.163043,0.0353261,0.0960145,car
0.018076,0.0165441,0.0254289,0.147672,0.0701593,0.29902,0.0254289,0.0165441,0.00275735,car
0.0397727,0.0217803,0.015625,0.299716,0.0828598,0.015625,0.0658144,0.0170455,0.0241477,car
0.0146104,0.0238095,0,0.185606,0.12013,0.227273,0.117965,0.225108,0.166667,car
0.0111111,0.015942,0.00144928,0.110145,0,0.00531401,0.2657,0.171981,0.118841,car
0,0.073443,0,0.0622797,0.0769683,0.107521,0.371915,0.238543,0.0317274,car
0.0248393,0.0181181,0.0452951,0.0181181,0.000292227,0.0119813,0.00526008,0.0327294,0.0894214,car
0.00424242,0.000909091,0.000606061,0.00181818,0,0.0272727,0.0069697,0.138182,0.00848485,car
0.0379189,0.106261,0.00220459,0.015873,0,0.0154321,0.165344,0.0784832,0.103616,car
0.0168067,0.0234594,0.0252101,0.030112,0,0.032563,0.318627,0.0707283,0.0654762,car
0.00819672,0.00661026,0.0198308,0.0317292,0,0.0526177,0.0333157,0.253834,0.0597567,car
0.0270487,0.00144046,0.0185659,0.28153,0,0.00944302,0.241037,0.0198464,0.0545775,car
0.0239203,0.00963455,0.0267442,0,0,0.00697674,0.142193,0.0513289,0.036711,car
0.00678571,0.00321429,0.00946429,0.183929,0,0.0194643,0.0325,0.101964,0.0328571,car
0.0168643,0.00389177,0.0485545,0,0,0.0161231,0.150111,0.0307635,0.0259451,car
0.00818424,0.00247431,0.0441568,0.0964979,0,0.0123715,0.027027,0.00171298,0.0365436,car
0.0235018,0.00646298,0.196827,0.0188014,0,0.0190952,0.101058,0.112515,0.0428907,car
0.011039,0.00649351,0.0107143,0.00876623,0,0.0224026,0.277922,0.012013,0.0373377,car
0.0274306,0.0302083,0.00763889,0.0246528,0,0.00555556,0.00451389,0.20625,0.0145833,car
0.0944602,0.0142045,0,0.391335,0,0.0479403,0.113636,0.132457,0.0198864,car
0.0815331,0.0188153,0.108014,0.010453,0,0.0445993,0.227178,0.066899,0.0836237,car
0.00361197,0.0495356,0.0260578,0.536636,0.0141899,0.0443756,0.318885,0.123065,0.0410217,car
0.0575133,0.00897606,0.00598404,0.114362,0.0176197,0.0940824,0.0531915,0.0641622,0.0777926,car
0.0145089,0.0178571,0.00799851,0.343378,0.0245536,0.196615,0.0186012,0.0578497,0.102307,car
0.024024,0.033462,0.0019305,0.0182325,0.0866581,0.116474,0.014157,0.0529816,0.025311,car
0.00565476,0.0434524,0,0.236012,0.203869,0.0806548,0.0660714,0.103274,0.0422619,car
0.0233786,0.0214932,0.0086727,0.0196078,0.0196078,0.175339,0.111237,0.182881,0.0754148,car
0.018617,0.000886525,0.00975177,0.0119681,0,0.0421099,0.0669326,0.0966312,0.139184,car
0.00738916,0.000351865,0.00527797,0.00950035,0,0.00668543,0.0527797,0.0928923,0.0643913,car
0.0175202,0.0188679,0.0188679,0.00853549,0,0.0188679,0.252471,0.205301,0.126685,car
0.0282738,0.00409226,0.00855655,0.014881,0,0.0401786,0.239583,0.169643,0.0334821,car
0.078243,0.0233356,0.0113246,0.147907,0.0295127,0.0449554,0.040151,0.0394647,0.00171585,car
0.00915404,0.0142045,0.0391414,0.0154672,0,0.0119949,0.0448232,0.00631313,0.0542929,car
0.0297247,0.00750939,0.0034418,0.0281602,0,0.0197121,0.215582,0.161765,0,car
0.00580357,0.0151786,0.0183036,0.0151786,0,0.0526786,0.110268,0.096875,0.000892857,car
0.0274436,0.062406,0.00902256,0.0755639,0.0379699,0.0616541,0.081203,0.132707,0.115789,car
0.0283333,0.0166667,0.0416667,0.00458333,0,0.00291667,0.209583,0.0241667,0.0904167,car
0.0293445,0.00190549,0.00419207,0.0476372,0,0.0964177,0.0346799,0.18064,0.0636433,car
0.0707602,0.0318713,0.000584795,0.339766,0.116959,0,0.214327,0.107602,0,car
0.0315564,0,0.00490196,0.0165441,0.013174,0.0245098,0.00551471,0.229473,0.00612745,car
0.0374603,0.00761905,0.0206349,0.00349206,0.0184127,0.00253968,0.189206,0.257143,0.0615873,car
0.0185634,0.00383374,0.0684019,0.0258273,0,0.000807103,0.12389,0.0742534,0.19088,car
0.0196013,0.0906977,0.0106312,0.16412,0.0076412,0.0378738,0.0225914,0.322259,0.187375,car
0.00258398,0.0254091,0.00559862,0.218777,0.187339,0.0908699,0.0232558,0.088286,0.197674,car
0,0.0455357,0.00982143,0.0690476,0.078869,0.166369,0.00833333,0.0583333,0.28006,car
0,0.0521978,0.0105311,0.199634,0.0169414,0.0302198,0.0325092,0.0636447,0.0313645,car
0.0270035,0.00679443,0.00174216,0.283624,0.358885,0.370732,0.00853659,0.0221254,0.209582,car
0.0218138,0.0103057,0.0164892,0.434043,0.203195,0.224493,0.0111645,0.0194091,0.0228444,car
0.0209059,0.00731707,0.012892,0.332927,0.0433798,0.0463415,0.0146341,0.0332753,0.043554,car
0.0239018,0.00581395,0.0127584,0.00322997,0.102552,0.00258398,0.10772,0.00985142,0.33511,car
0.0107186,0.00483092,0.0572162,0.352808,0.120471,0.00996377,0.114734,0.026872,0.00256643,car
0.00616836,0.0308418,0.00580552,0.0431785,0.00616836,0.0174165,0.0166909,0.0435414,0.13897,car
0.00162338,0.00681818,0.0766234,0.0548701,0.00487013,0.0279221,0.0012987,0.241234,0.0574675,car
0.00217391,0.0226087,0.0108696,0.00565217,0.00347826,0.0026087,0.0695652,0.115652,0.0678261,car
0.0140306,0.00956633,0.000956633,0.0213648,0,0.0210459,0.233099,0.0876913,0.00797194,car
0,0.0357143,0.146645,0.0135281,0.0297619,0.0600649,0.0140693,0.237554,0.116342,car
0.0292208,0.0438312,0.0227273,0.0162338,0,0.0373377,0.0909091,0.099026,0.176948,car
0.0987461,0.031348,0.0031348,0.0125392,0.0485893,0.0438871,0.00626959,0.148903,0.0485893,car
0.00461538,0.0430769,0,0.146154,0.0153846,0.0138462,0.0323077,0.0584615,0.0215385,car
0.0564815,0.117593,0.00277778,0.0537037,0,0.0324074,0.0305556,0,0.025,car
0.0738095,0.0571429,0.0178571,0.00833333,0.0107143,0.0511905,0.0285714,0.0321429,0.0607143,car
0.0331501,0.0183786,0.00240467,0.0116798,0,0.0151151,0.0472346,0.0444864,0.163346,car
0.0125,0.00461538,0.00557692,0.00846154,0.0351923,0.0928846,0.0226923,0.136154,0.0432692,car
0.0108014,0.00766551,0.00313589,0.00487805,0,0.00696864,0.0432056,0.00940767,0.129791,car
0.00794511,0.00487541,0.0214879,0.0343084,0.00162514,0.0111954,0.0314193,0.00866739,0.203142,car
0.00504096,0.00063012,0.0100819,0.0541903,0,0.253623,0.200851,0.0699433,0.0573409,car
0.0122358,0.00444939,0.0141824,0.064238,0.0180756,0.0122358,0.0325362,0.0553393,0.0102892,car
0.0227273,0.00551948,0.0525974,0.0655844,0.22013,0.0292208,0.0652597,0.192532,0.0321429,car
0.0247813,0.00145773,0.0281827,0.409135,0.0116618,0.132167,0.32896,0.0466472,0.191934,car
0.00974026,0.0625541,0.00735931,0.0625541,0.0484848,0.0454545,0.0170996,0.0733766,0.0333333,car
0.00842561,0.016129,0.0105922,0.203659,0.0707752,0.370968,0.0240732,0.156476,0.0199807,car
0.0208571,0.0265714,0.00828571,0.152286,0.01,0.0502857,0.0465714,0.0114286,0.0291429,car
0.0265067,0.0133929,0.0108817,0.015625,0.0954241,0.166853,0.115234,0.120257,0.393694,car
0.00875332,0.0198939,0.00875332,0.162599,0.0580902,0.0923077,0.0190981,0.164721,0.0832891,car
0.00924296,0.00176056,0.0107835,0.0272887,0.00198063,0.00682218,0.0864877,0.0930898,0.205766,car
0.0125433,0.0209775,0.0151384,0.0510381,0.0441176,0.0397924,0.0750433,0.157007,0.230969,car
0.0151515,0.00212121,0.0109091,0.0257576,0,0.0642424,0.170909,0.210303,0.0384848,car
0.0307765,0.0108902,0.00473485,0.0795455,0.00189394,0.0345644,0.00710227,0.0293561,0.0298295,car
0.0295567,0.0109078,0.0591133,0.0147783,0,0.00879662,0.0679099,0.0548909,0.031316,car
0.0103448,0.00721003,0.00846395,0.0451411,0.00626959,0.00752351,0.0470219,0.0188088,0.0282132,car
0.021164,0.0026455,0.000220459,0.0396825,0,0.292549,0.000881834,0.132055,0.118386,car
0.0511364,0.0127841,0,0.102273,0.127841,0.00568182,0.0568182,0.169034,0.0795455,car
0.0202429,0.00506073,0,0.0161943,0.17004,0.0404858,0.256073,0.01417,0.00506073,car
0.0541176,0.00235294,0,0.0752941,0.263529,0.00352941,0.0729412,0.148235,0.00588235,car
0.0387701,0.0187166,0,0.0213904,0.00668449,0.0374332,0.0467914,0.241979,0.0668449,car
0.046875,0.0948661,0,0.0122768,0.0948661,0.0301339,0.214286,0.116071,0.0602679,car
0.00955711,0.018648,0.0109557,0.483916,0.004662,0.147086,0.0144522,0.19324,0.0573427,car
0.0130701,0.00278087,0.0233593,0.306452,0.00723026,0.308954,0.0653504,0.157675,0.152948,car
0.00779727,0.0269656,0,0.0445094,0.0110461,0.227096,0.195906,0.165042,0.0964912,car
0.00678733,0.0116893,0.0165913,0.147059,0.160256,0.086727,0.0361991,0.0290347,0.0904977,car
0.0115207,0.078597,0.0217614,0.0138249,0.131848,0.130056,0,0.09447,0.0238095,car
0.0121479,0.00598592,0.00774648,0.0952465,0.00915493,0.0107394,0.0385563,0.0723592,0.152113,car
0.0163763,0.00139373,0.0216028,0.377526,0.0151568,0.113763,0.0365854,0.0832753,0.130488,car
0.0174149,0.00212848,0.0344427,0.0247678,0.00657895,0.180921,0.19582,0.0489551,0.0543731,car
0.00366795,0.0196911,0.00830116,0.196332,0.00810811,0.236293,0.143822,0.164865,0.0451737,car
0.0255331,0.112233,0.00561167,0.131594,0.191358,0.0246914,0.100168,0.101571,0.232323,car
0.0125392,0.0015674,0.00822884,0.0384013,0.0485893,0.096395,0.184169,0.142633,0.0325235,car
0.00769231,0.015,0.00923077,0.08,0.133077,0.0642308,0.153846,0.125,0.0180769,car
0.0182563,0.00298063,0.00707899,0.0536513,0.104694,0.180328,0.0108048,0.309613,0.00782414,car
0.0154827,0.00637523,0.00789314,0.352459,0.0798421,0.197632,0.0595021,0.0661809,0.0267152,car
0.0358871,0.078629,0,0.0185484,0.00241935,0.0165323,0.0725806,0.132661,0.140323,car
0.00290323,0.0258065,0,0.0419355,0.0906452,0.0890323,0.104839,0.10129,0.140968,car
0.0073913,0.00695652,0.0178261,0.0543478,0.00652174,0.0186957,0.0104348,0.0552174,0.138696,car
0.019774,0.0119272,0,0.0188324,0.00753296,0.029818,0.23258,0.108286,0.0728186,car
0.0260417,0.0136218,0.0208333,0.0689103,0.00560897,0.0532853,0.0516827,0.0721154,0.0616987,car
0,0.113214,0.0657143,0.0239286,0.112143,0.0875,0.0785714,0.0503571,0.0296429,casualty
0.0234615,0.0915385,0.0173077,0.148077,0.0792308,0.0315385,0.0276923,0.0661538,0.0173077,casualty
0.00243457,0.0404747,0.10073,0.0712112,0.0374315,0.0803408,0.0292149,0.0188679,0.0234327,casualty
0.0204403,0.15684,0.0314465,0.0605346,0.00589623,0.0782233,0.402123,0.10456,0.0562107,casualty
0.03125,0.127747,0.0302198,0.0855082,0.0123626,0.0676511,0.0333104,0.0436126,0.0669643,casualty
0.00127334,0,0.0679117,0.033107,0.0611205,0.0632428,0.0725806,0.0547538,0.012309,casualty
0.00873162,0.000919118,0.042739,0.0726103,0.0845588,0.00965074,0.0179228,0.0266544,0.0137868,casualty
0.027392,0,0.0162037,0.0686728,0.355324,0.11767,0.0104167,0.023534,0.0324074,casualty
0.037963,0.00555556,0.0638889,0.0351852,0.0310185,0.0125,0.0296296,0.00694444,0.0101852,casualty
0.0933076,0,0.0624196,0.0495495,0.219434,0.0119048,0.0225225,0.0263835,0.0543758,casualty
0.0128571,0.0264286,0.227143,0.0603571,0.147143,0.0128571,0.0221429,0.0296429,0,casualty
0.0960366,0.0967988,0.0262957,0.0148628,0.137195,0.00800305,0.0144817,0.0198171,0.0769817,casualty
0.0143995,0.0683211,0.0765931,0,0.257966,0.0257353,0.0251225,0.00980392,0.0202206,casualty
0.00377074,0.0855958,0.0297888,0.0754148,0.114253,0.0226244,0.11086,0.0343137,0,casualty
0.00274725,0.0521978,0.014652,0.0100733,0.0467033,0.0709707,0.0906593,0.08837,0.0105311,casualty
0.00757576,0.0026738,0.00534759,0.0240642,0.00757576,0.279412,0.00891266,0.0396613,0.0209447,casualty
0,0.00437202,0.0353736,0.00755167,0.0421304,0.0624006,0.00556439,0.0397456,0.0349762,casualty
0,0.0592752,0.0110565,0.0205774,0.314496,0.0110565,0.0110565,0.0746314,0.0331695,casualty
0.0474624,0,0.0441729,0.043703,0.129229,0.0883459,0,0.0479323,0.0239662,casualty
0.0135135,0.0175676,0.0261261,0.0225225,0.120721,0.132432,0.0301802,0.0211712,0.0126126,casualty
0.0221185,0.199472,0.0332792,0.101867,0.039164,0.0318588,0.00304383,0.255073,0,casualty
0.0639205,0.0722656,0.0332031,0.199574,0.102628,0.0740412,0.0658736,0.0236151,0.00426136,casualty
0.00934959,0.0522358,0.247764,0.0235772,0.0764228,0.0489837,0.022561,0.0363821,0,casualty
0.00871212,0.157386,0.274621,0.0030303,0.169508,0.00530303,0.0117424,0.0204545,0.00113636,casualty
0.00496771,0.0638351,0.113015,0.27844,0.0663189,0.00273224,0.0250869,0.0183805,0.030303,casualty
0.0273338,0.017743,0.01039,0.044757,0.0553069,0.0772059,0.0258951,0.0249361,0.0233376,casualty
0.0102819,0.012272,0.00895522,0.00580431,0.168823,0.0678275,0.0514096,0.0228856,0.0295191,casualty
0.0205863,0.020751,0.0288208,0.0278327,0.299078,0.0629117,0.0158103,0.0268445,0.0171278,casualty
0.00762777,0.0225019,0.025553,0.00991609,0.252733,0.0508518,0.0231376,0.102339,0.00762777,casualty
0.0171807,0.102408,0.348079,0.00324675,0.391504,0.0198864,0.077381,0.0378788,0.0146104,casualty
0.0227273,0,0.0833333,0.0151515,0.0265152,0.0681818,0.0833333,0.0340909,0.0454545,casualty
0,0.0458333,0.0208333,0.0270833,0.0104167,0.127083,0.025,0.0479167,0.0354167,casualty
0,0.174342,0.00493421,0.133224,0.100329,0.0444079,0.0131579,0.0838816,0.0246711,casualty
0.0131579,0.0805921,0.0230263,0.0444079,0.0444079,0.273026,0.00986842,0.0328947,0.0592105,casualty
0.160714,0,0.015625,0.0625,0.263393,0,0.149554,0.0200893,0.107143,casualty
0.016624,0.0236573,0.0735294,0.011509,0.0511509,0.0102302,0.0620205,0.0396419,0.0210997,casualty
0.0225694,0.041088,0.000578704,0.108796,0.0972222,0.00405093,0.0844907,0.0422454,0,casualty
0.0155593,0.0416316,0.0365854,0.0311186,0.0571909,0.0130362,0.0374264,0.00126156,0,casualty
0.0151947,0.022792,0.000474834,0.0660019,0.0631529,0.0275404,0.0237417,0.0565052,0.00332384,casualty
0.221491,0.0325292,0.0387427,0.0471491,0.128655,0.00694444,0.0456871,0.0559211,0.0186404,casualty
0.0191805,0.0283348,0.00959024,0.0466434,0.0357454,0,0.0793374,0.0444638,0,casualty
0.00645161,0.199194,0.151613,0.0362903,0.291129,0.0153226,0.0701613,0.0290323,0.0169355,casualty
0.0234848,0.075,0.0651515,0.0734848,0.0143939,0.0143939,0.0621212,0.106061,0.055303,casualty
0.0132353,0.0352941,0.0382353,0.0102941,0.0433824,0.0169118,0.0735294,0.0102941,0.0294118,casualty
0.045098,0.00392157,0.0676471,0,0.0323529,0.0637255,0.0264706,0.027451,0.0480392,casualty
0.0449561,0.0888158,0.0339912,0.00274123,0.0246711,0.0164474,0.0734649,0.0279605,0,casualty
0.003125,0.0196429,0.0254464,0.0174107,0.0276786,0.0120536,0.0455357,0.046875,0.00446429,casualty
0.041996,0.105731,0.0306324,0.263834,0.083004,0.0237154,0.12747,0.0172925,0,casualty
0.00948276,0.0918103,0.0116379,0.087069,0.0616379,0.101724,0.050431,0.118103,0,casualty
0.213953,0.0167442,0.133023,0.129302,0.0432558,0.027907,0.0153488,0.00232558,0,casualty
0.0287179,0.0136752,0.0198291,0.0208547,0.256239,0.0367521,0.0117949,0.100171,0.0683761,casualty
0.00805861,0.010989,0.0320513,0.0576923,0.0247253,0.0225275,0.0223443,0.0152015,0.00512821,casualty
0.010333,0.0415232,0.0885955,0.00459242,0.192116,0.00631458,0.0252583,0.0338691,0.0135859,casualty
0.0270677,0.0129699,0.140038,0.147368,0.00488722,0.037406,0.122556,0.00770677,0.0586466,casualty
0.0170188,0.021518,0.0365806,0.0755086,0.0158451,0.000391236,0.0489045,0.0301252,0.0551643,casualty
0.0385832,0.0158128,0.0654649,0.195446,0.0401645,0.202087,0.0328906,0.056926,0.0196078,casualty
0.0191327,0.00382653,0.0395408,0.00977891,0.234694,0.0595238,0.0408163,0.0505952,0.0276361,casualty
0.182653,0.0496599,0.0486395,0.0166667,0.00340136,0.0581633,0.0823129,0.0105442,0.0112245,casualty
0.036,0.000444444,0.0675556,0.0737778,0.255556,0.00622222,0.129778,0.0222222,0.0173333,casualty
0,0.0111111,0.0229391,0.0562724,0.137276,0.0953405,0.00179211,0.0168459,0.00645161,casualty
0.013964,0.140991,0.031982,0.252703,0.0472973,0.0036036,0.090991,0.105405,0,casualty
0.0106293,0.125425,0.045068,0.0539966,0.0586735,0.0157313,0.0667517,0.0761054,0,casualty
0.0267094,0.0149573,0.0576923,0.0769231,0.120726,0.00267094,0.112179,0.0405983,0,casualty
0.0881988,0.0602484,0.0453416,0.0565217,0.0906832,0.0298137,0.0347826,0.0397516,0,casualty
0.0175439,0.00438596,0.161793,0.245614,0.170078,0.118908,0.0326511,0.0272904,0,casualty
0.00574713,0.01341,0.0124521,0.0545977,0.0153257,0.116858,0.0795019,0.0651341,0,casualty
0.00378788,0.0378788,0.0378788,0.212121,0.00568182,0.0757576,0.0132576,0.0378788,0.181818,casualty
0,0.0798872,0.265977,0,0.100564,0.0535714,0.0404135,0.0234962,0.0018797,casualty
0,0.0347368,0.0189474,0.0421053,0.00631579,0.0842105,0,0.107368,0.0694737,casualty
0.00420168,0.072479,0.00630252,0.0262605,0.0693277,0.235294,0.0840336,0.0283613,0.0283613,casualty
0.130159,0.010582,0.193122,0.0116402,0.0529101,0.0132275,0.0931217,0.0497354,0.00529101,casualty
0,0.026644,0.085034,0.0782313,0.144558,0.0753968,0.0368481,0.0493197,0.00736961,casualty
0.0138067,0.189842,0.0448718,0.0857988,0.0966469,0.0212032,0.117357,0.0192308,0.00788955,casualty
0.00549096,0.394703,0.0749354,0.00839793,0.245155,0.0138889,0.0571705,0.0193798,0,casualty
0.000772201,0.0351351,0.0247104,0.0108108,0.134363,0.0586873,0.0996139,0.0378378,0,casualty
0.0215488,0.0757576,0.0124579,0.0632997,0.0255892,0.0420875,0.0367003,0.0505051,0.0047138,casualty
0,0.000340136,0.0231293,0.0217687,0.0676871,0.0653061,0.105102,0.0329932,0.00714286,casualty
0.00608974,0.242949,0.0352564,0.0314103,0.34359,0.0535256,0.05,0.0400641,0.0195513,casualty
0.0185185,0.0320106,0.0486772,0.0883598,0.0952381,0.0579365,0.0256614,0.0269841,0.0248677,casualty
0.0245849,0.0223499,0.0226692,0.106641,0.039272,0.128991,0.0657727,0.0418263,0.0204342,casualty
0.0677083,0.0402462,0.0350379,0.0094697,0.320549,0,0.0535038,0.0151515,0.00804924,casualty
0.0648674,0,0.0653409,0.00520833,0.0662879,0.0142045,0.0767045,0.0620265,0.00142045,casualty
0.0228758,0.0261438,0,0.116013,0.446078,0.0212418,0,0.0228758,0.0179739,casualty
0,0,0.0168067,0.0392157,0.0742297,0.0658263,0.0266106,0.0392157,0,casualty
0,0.0178571,0.0642857,0.0428571,0.0303571,0.00714286,0.101786,0.0232143,0,casualty
0.0540541,0.0318221,0.00130776,0.0204882,0.158675,0.00784656,0.0409765,0.0222319,0.0265911,casualty
0.0289216,0,0.0122549,0.0156863,0.0588235,0.0235294,0.027451,0.0392157,0.0769608,casualty
0.0489433,0.00278087,0.00222469,0.0367075,0.513348,0.309789,0.0333704,0.038376,0.14683,casualty
0.0040568,0.00507099,0.0131846,0.112576,0.187627,0.0177485,0.0983773,0.0233266,0.00811359,casualty
0.000918274,0,0.0119376,0.0890725,0.308999,0.0408632,0.0748393,0.0247934,0.00918274,casualty
0.00398936,0.132979,0.0190603,0.0855496,0.0150709,0.0620567,0.0208333,0.0257092,0.0367908,casualty
0.00356125,0.0238604,0.0502137,0.00925926,0.162749,0.0331197,0.0705128,0.0740741,0.00890313,casualty
0.00283019,0.0518868,0.0562893,0.0091195,0.0610063,0.0735849,0.0138365,0.0537736,0.0311321,casualty
0.0542553,0.0475177,0.0106383,0.0929078,0.00886525,0.0496454,0.0755319,0.0822695,0.0205674,casualty
0.0210379,0.0532959,0.0108696,0.154628,0.237377,0.0603086,0.0154278,0.0995792,0.0140252,casualty
0.0419643,0.0316964,0.0183036,0.216071,0.0477679,0,0.0589286,0.0455357,0.040625,casualty
0.037963,0.00740741,0.062037,0.0263889,0.221759,0.0208333,0.0444444,0.0185185,0.0180556,casualty
0.0156863,0.0153595,0.00261438,0.239869,0.0156863,0.10915,0.0277778,0.0643791,0.00326797,casualty
0.011396,0,0.0658832,0.0185185,0.0886752,0.037037,0.0523504,0.0263533,0.00854701,casualty
0.0518293,0.0196477,0,0.103997,0.277778,0.0196477,0.0416667,0.0199864,0.0887534,casualty
0.0424242,0.089697,0.0715152,0.08,0.0618182,0.0945455,0.0957576,0.0260606,0.0133333,casualty
0.0204342,0,0.0185185,0.0440613,0.0664112,0,0.0306513,0.0172414,0.00702427,casualty
0.00815217,0,0.0126812,0.0851449,0.102355,0.109601,0.0833333,0.0371377,0.0923913,casualty
0.0193966,0.0172414,0,0.0641164,0.265625,0.0533405,0.0431034,0.0269397,0.09375,casualty
0.0550398,0,0.0192308,0.0523873,0.146552,0.0702918,0.0702918,0.0318302,0.00729443,casualty
0.00842199,0.0305851,0.000886525,0.152039,0.0385638,0.0190603,0.0141844,0.0141844,0.0434397,casualty
0.0706019,0.046875,0.0619213,0.105324,0.214699,0.100116,0.0503472,0.0532407,0.0173611,casualty
0.0176367,0.0194004,0.0436508,0.0714286,0.134039,0.0842152,0.0414462,0.0458554,0.0357143,casualty
0.00588697,0.0906593,0.100863,0.0404239,0.387755,0.145604,0.0317896,0.0286499,0.0196232,casualty
0.0152,0.0708,0.038,0.142,0.1496,0.0796,0.1728,0.0216,0.0236,casualty
0.00634921,0.0830688,0,0.0915344,0.0201058,0.0518519,0.0296296,0.0857143,0.0042328,casualty
0.00115741,0,0.0115741,0.209877,0.236111,0.097608,0.0447531,0.0381944,0.0412809,casualty
0.0240642,0,0.0254011,0.0467914,0.0325312,0.0231729,0.0111408,0.0989305,0.0138146,casualty
0.0391837,0.0187755,0,0.0612245,0.412245,0,0.0253061,0.00897959,0.0265306,casualty
0.0304487,0.0201923,0.0195513,0.0464744,0.0900641,0.0102564,0.0487179,0.0147436,0.00448718,casualty
0.0429025,0.117717,0.00926907,0.0418432,0.29661,0.0399894,0.0287341,0.0152278,0.0789195,casualty
0.0604056,0,0.0136684,0.0686361,0.414462,0.0673133,0.00823045,0.085244,0.0142563,casualty
0.0408121,0.0164069,0.052297,0.0705496,0.0299426,0.0418376,0.030968,0.0777276,0.0865463,casualty
0.00283751,0,0.0636201,0.00791517,0.158751,0.0595878,0.0294205,0.110812,0.036141,casualty
0.0490815,0.0378875,0.00631458,0.165471,0.0076062,0.0325775,0,0.0687428,0.0373134,casualty
